Wall time,Step,Value
1681314024.7788103,291,-500.83599853515625
1681314028.5868182,292,-489.9628601074219
1681314046.9872694,297,-489.1773681640625
1681314050.6592681,298,-499.5649719238281
1681314054.4916975,299,-495.9278259277344
1681314061.9716964,301,-524.6353149414062
1681314065.819911,302,-485.27593994140625
1681314069.8599086,303,-496.50518798828125
1681314084.5880437,307,-484.0077209472656
1681314088.2999983,308,-514.0324096679688
1681314095.4760485,310,-506.67578125
1681314106.8122976,313,-491.12786865234375
1681314122.2924786,317,-490.27044677734375
1681314126.132517,318,-476.0197448730469
1681314129.9965181,319,-484.33795166015625
1681314133.7405155,320,-494.39129638671875
1681314140.9406888,322,-504.072021484375
1681314152.0688007,325,-502.6656799316406
1681314155.7487657,326,-498.3152770996094
1681314159.4767659,327,-483.48577880859375
1681314170.6208065,330,-480.2665710449219
1681314174.4288054,331,-494.74981689453125
1681314181.6848052,333,-481.9802551269531
1681314203.6848078,339,-509.0338134765625
1681314210.9727647,341,-502.8195495605469
1681314221.772542,344,-483.6114196777344
1681314225.5965066,345,-482.1132507324219
1681314235.2370446,347,-513.6480712890625
1681314239.1410177,348,-495.9845275878906
1681314258.5895963,353,-500.1837463378906
1681314262.24559,354,-484.2875061035156
1681314269.7178805,356,-477.6572265625
1681314277.1178772,358,-526.498291015625
1681314280.8538735,359,-498.5112609863281
1681314284.7258742,360,-512.35693359375
1681314296.237836,363,-469.4969177246094
1681314311.5102813,367,-512.5355834960938
1681314315.1822817,368,-488.5704650878906
1681314322.80628,370,-484.3046875
1681314326.478274,371,-503.177978515625
1681314333.9182823,373,-479.7976989746094
1681314348.3422792,377,-489.4356384277344
1681314351.91028,378,-514.5509033203125
1681314355.4862835,379,-505.4488525390625
1681314362.6622794,381,-520.885498046875
1681314366.230282,382,-503.8444519042969
1681314380.9827974,386,-517.498291015625
1681314384.983314,387,-477.6453552246094
1681314388.8233492,388,-509.695068359375
1681314396.4553146,390,-490.501708984375
1681314400.1193569,391,-505.1938171386719
1681314404.0873508,392,-517.4927978515625
1681314408.0473661,393,-485.8727722167969
1681314442.3114576,402,-493.4543762207031
1681314445.9996748,403,-497.9093322753906
1681314465.127669,408,-498.3599548339844
1681314492.1837025,415,-485.4356689453125
1681314495.8237038,416,-495.3909912109375
1681314513.2662632,420,-491.6982116699219
1681314519.0887556,421,-498.6033020019531
1681314522.8007982,422,-509.14080810546875
1681314530.0807884,424,-476.81695556640625
1681314538.424747,426,-493.9613342285156
1681314554.0568998,430,-514.5863647460938
1681314589.817266,439,-477.9312438964844
1681314593.8094153,440,-492.41729736328125
1681314597.5053759,441,-506.8084716796875
1681314601.1694095,442,-491.8145446777344
1681314612.3056214,445,-486.9273376464844
1681314623.049585,448,-495.6648254394531
1681314633.6583412,451,-507.8236389160156
1681314659.931047,458,-492.14056396484375
1681314663.5470078,459,-511.5130310058594
1681314667.395109,460,-513.0178833007812
1681314671.7475767,461,-511.3488464355469
1681314679.4675741,463,-496.34552001953125
1681314684.0115712,464,-500.8133239746094
1681314695.7716136,467,-479.7589111328125
1681314699.5075743,468,-506.68585205078125
1681314703.4915688,469,-486.9335021972656
1681314720.3847315,473,-526.528076171875
1681314724.714618,474,-506.1756896972656
1681314740.7969563,478,-501.5606384277344
1681314767.0357778,485,-479.8913269042969
1681314778.4347177,488,-511.13494873046875
1681314782.3568566,489,-498.124755859375
1681314790.8872123,491,-511.7075500488281
1681314798.824498,493,-499.6896667480469
1681314813.1647646,496,-481.5208435058594
1681314862.2943656,507,-510.41741943359375
1681314875.0606055,510,-500.51470947265625
1681314878.8447034,511,-492.1615905761719
1681314882.6069047,512,-518.362548828125
1681314890.3326044,514,-510.9622802734375
1681314898.6361883,516,-497.4283447265625
1681314902.4222565,517,-501.3402099609375
1681314909.992561,519,-485.17242431640625
1681314929.5694826,524,-499.0084228515625
1681314933.355571,525,-488.9334411621094
1681314957.7959814,531,-490.8125
1681314965.4649618,533,-503.6629943847656
1681314969.2192538,534,-473.122802734375
1681314973.1361306,535,-503.71441650390625
1681314977.6189468,536,-512.9652709960938
1681314981.7648084,537,-512.8612670898438
1681314986.0949626,538,-481.1560974121094
1681314989.994801,539,-506.5923156738281
1681314993.9497292,540,-466.2445068359375
1681314997.9662228,541,-486.36004638671875
1681315001.8248816,542,-486.39459228515625
1681315009.6657321,544,-490.6710205078125
1681315021.8649132,547,-526.4772338867188
1681315025.7225766,548,-514.2779541015625
1681315029.5051339,549,-499.2665100097656
1681315037.468666,551,-497.4834289550781
1681315053.294444,555,-499.00897216796875
1681315060.5439923,557,-484.68402099609375
1681315068.0105233,559,-483.6787414550781
1681315083.183157,563,-508.18609619140625
1681315086.8087811,564,-513.88525390625
1681315090.471207,565,-509.0395812988281
1681315097.9598522,567,-480.2101135253906
1681315105.4138732,569,-504.52154541015625
1681315112.8600748,571,-492.6189880371094
1681315120.2545774,573,-504.8870849609375
1681315123.8891082,574,-492.43621826171875
1681315135.0514016,577,-483.415771484375
1681315142.6333122,579,-486.9320983886719
1681315146.2537441,580,-492.4757080078125
